mol_id,conf_id,scan,wb97m
460,6,-90,1.9775035
460,7,-75,1.40666675
460,8,-60,0.66515
460,9,-45,0.146835
460,10,-30,0
460,11,-15,0.10196875
460,12,0,0.18825
460,13,15,0.1020315
460,14,30,0.00043925
460,15,45,0.146333
460,16,60,0.664648
460,17,75,1.4007055
460,18,90,1.9775035
460,19,105,2.112918
460,20,120,1.7601375
460,21,135,1.195262
460,22,150,0.79497975
460,23,165,0.702047
460,24,180,0.730159
461,1,-165,1.1268645
461,2,-150,0.19044625
461,3,-135,0.003765
461,4,-120,0.325296
461,5,-105,0.691756
461,6,-90,0.998227
461,7,-75,0.653353
461,8,-60,0.29812525
461,9,-45,0.00018825
461,10,-30,0.269825
461,11,-15,1.259518
461,12,0,2.5967205
461,13,15,1.25769825
461,14,30,0.27089175
461,15,45,0
461,16,60,0.29812525
461,17,75,0.6544825
461,18,90,1.007263
461,19,105,0.6825945
461,20,120,0.3276805
461,21,135,0.00207075
461,22,150,0.198541
461,23,165,1.13621425
461,24,180,2.52010275
462,1,-165,0.02930425
462,2,-150,0.276853
462,3,-135,0.9253115
462,4,-120,1.9157575
462,5,-105,2.89622625
462,6,-90,3.30134025
462,7,-75,2.91379625
462,8,-60,1.967338
462,9,-45,0.9760135
462,10,-30,0.301451
462,11,-15,0.03796375
462,12,0,0.003514
462,13,15,0.03796375
462,14,30,0.298941
462,15,45,0.978649
462,16,60,1.9722325
462,17,75,2.9139845
462,18,90,3.30134025
462,19,105,2.89584975
462,20,120,1.91807925
462,21,135,0.92600175
462,22,150,0.278359
462,23,165,0.02930425
462,24,180,0
463,1,-165,4.127695
463,2,-150,1.47086
463,3,-135,0.1780845
463,4,-120,0.00043925
463,5,-105,0.3357125
463,6,-90,0.56180075
463,7,-75,0.35748675
463,8,-60,0.0186995
463,9,-45,0.12681775
463,10,-30,1.308965
463,11,-15,3.8268715
463,12,0,6.811889
463,13,15,3.8268715
463,14,30,1.308965
463,15,45,0.1246215
463,16,60,0.018574
463,17,75,0.35723575
463,18,90,0.56180075
463,19,105,0.33590075
463,20,120,0
463,21,135,0.17852375
463,22,150,1.47086
463,23,165,4.12838525
463,24,180,6.81170075
464,1,-165,0.31544425
464,2,-150,1.265291
464,3,-135,2.84226125
464,4,-120,4.921859
464,5,-105,7.2131125
464,6,-90,8.8933065
464,7,-75,7.23338075
464,8,-60,4.8931195
464,9,-45,2.77813075
464,10,-30,1.21565575
464,11,-15,0.2993175
464,12,0,0.000753
464,13,15,0.2993175
464,14,30,1.21565575
464,15,45,2.7781935
464,16,60,4.89293125
464,17,75,7.23802425
464,18,90,8.896444
464,19,105,7.21405375
464,20,120,4.921859
464,21,135,2.8427005
464,22,150,1.26485175
464,23,165,0.315507
464,24,180,0
465,1,-165,1.429947
465,2,-150,1.582053
465,3,-135,1.48341
465,4,-120,1.69230475
465,5,-105,0.7458465
465,6,-90,0.1238685
465,7,-75,0
465,8,-60,0.04185425
465,9,-45,1.335571
465,10,-30,2.57024
465,11,-15,3.999183
465,12,0,5.012972
465,13,15,3.99843
465,14,30,2.573001
465,15,45,1.301184
465,16,60,0.04436425
465,17,75,0.0041415
465,18,90,0.1278845
465,19,105,0.744968
465,20,120,1.692493
465,21,135,1.476884
465,22,150,1.5836845
465,23,165,1.427688
465,24,180,1.06317325
466,1,-165,1.3482465
466,2,-150,1.584814
466,3,-135,1.7571255
466,4,-120,1.8753465
466,5,-105,1.25631775
466,6,-90,1.057212
466,7,-75,0.44885075
466,8,-60,0.0681465
466,9,-45,1.0051295
466,10,-30,2.37289125
466,11,-15,3.53916275
466,12,0,3.9189885
466,13,15,3.47992675
466,14,30,2.5819115
466,15,45,1.01372625
466,16,60,0.97130725
466,17,75,0.83313175
466,18,90,0.25696125
466,19,105,1.26472625
466,20,120,1.87641325
466,21,135,1.75681175
466,22,150,1.58412375
466,23,165,1.35470975
466,24,180,0
467,1,-165,0
467,2,-150,0.321029
467,3,-135,0.63270825
467,4,-120,1.186979
467,5,-105,1.90439975
467,6,-90,1.42135025
467,7,-75,0.80589825
467,8,-60,0.07661775
467,9,-45,0.29875275
467,10,-30,1.5292175
467,11,-15,2.8828605
467,12,0,3.7452965
467,13,15,2.88304875
467,14,30,1.52827625
467,15,45,0.29900375
467,16,60,0.075049
467,17,75,0.806714
467,18,90,1.43151575
467,19,105,1.90414875
467,20,120,1.186477
467,21,135,0.63295925
467,22,150,0.32109175
467,23,165,6.27E-05
467,24,180,0.026104
468,1,-165,0.199294
468,2,-150,0
468,3,-135,0.27340175
468,4,-120,0.97507225
468,5,-105,1.73535125
468,6,-90,2.06729875
468,7,-75,1.735163
468,8,-60,0.9830415
468,9,-45,0.27315075
468,10,-30,0.00031375
468,11,-15,0.19571725
468,12,0,0.4074985
468,13,15,0.195529
468,14,30,0.00031375
468,15,45,0.2732135
468,16,60,0.9837945
468,17,75,1.73723375
468,18,90,2.0673615
468,19,105,1.73535125
468,20,120,0.97507225
468,21,135,0.2659345
468,22,150,0
468,23,165,0.199294
468,24,180,0.404361
469,1,-165,0.01123225
469,2,-150,0.202306
469,3,-135,0.823531
469,4,-120,1.8053175
469,5,-105,2.791622
469,6,-90,3.25766625
469,7,-75,2.78315075
469,8,-60,1.80469
469,9,-45,0.81342825
469,10,-30,0.19722325
469,11,-15,0.0111695
469,12,0,0.0001255
469,13,15,0.0111695
469,14,30,0.197537
469,15,45,0.8153735
469,16,60,1.80387425
469,17,75,2.78315075
469,18,90,3.25766625
469,19,105,2.791622
469,20,120,1.80525475
469,21,135,0.82321725
469,22,150,0.20236875
469,23,165,0.011295
469,24,180,0
470,1,-165,0.03746175
470,2,-150,0.0867205
470,3,-135,0.17500975
470,4,-120,0.19860375
470,5,-105,0.0909875
470,6,-90,0
470,7,-75,0.18417125
470,8,-60,0.644066
470,9,-45,1.368703
470,10,-30,2.288367
470,11,-15,3.0618235
470,12,0,3.39170025
470,13,15,3.06201175
470,14,30,2.28805325
470,15,45,1.36813825
470,16,60,0.644568
470,17,75,0.18655575
470,18,90,0.004016
470,19,105,0.090611
470,20,120,0.20073725
470,21,135,0.177708
470,22,150,0.08828925
470,23,165,0.03765
470,24,180,0.03131225
471,1,-165,0.2761
471,2,-150,0.74189325
471,3,-135,1.43013525
471,4,-120,0.83463775
471,5,-105,2.0964775
471,6,-90,3.02084775
471,7,-75,2.1293585
471,8,-60,0.7553845
471,9,-45,1.52551525
471,10,-30,0.68441425
471,11,-15,0.2850105
471,12,0,0
471,13,15,0.28532425
471,14,30,0.76084375
471,15,45,1.52250325
471,16,60,0.80677675
471,17,75,2.13506875
471,18,90,3.0199065
471,19,105,2.0954735
471,20,120,0.8447405
471,21,135,1.454545
471,22,150,0.56995825
471,23,165,0.2817475
471,24,180,0.013052
472,1,-165,0.0402855
472,2,-150,0.2230135
472,3,-135,0.84794075
472,4,-120,1.84579125
472,5,-105,2.8015365
472,6,-90,3.197991
472,7,-75,2.80900375
472,8,-60,1.870452
472,9,-45,0.9110045
472,10,-30,0.3507725
472,11,-15,0.21404025
472,12,0,0.215358
472,13,15,0.1682955
472,14,30,0.28218675
472,15,45,0.8269195
472,16,60,1.77613875
472,17,75,2.69279075
472,18,90,3.0826565
472,19,105,2.67145575
472,20,120,1.72939
472,21,135,0.74101475
472,22,150,0.14049725
472,23,165,0
472,24,180,0.04072475
473,1,-165,0.780861
473,2,-150,0.61978175
473,3,-135,0.52565675
473,4,-120,0.446278
473,5,-105,0.2659345
473,6,-90,0.02302925
473,7,-75,0
473,8,-60,0.57999825
473,9,-45,1.9127455
473,10,-30,3.762239
473,11,-15,5.52043125
473,12,0,6.2871735
473,13,15,5.41827425
473,14,30,3.7463005
473,15,45,1.9827745
473,16,60,0.74641125
473,17,75,0.22445675
473,18,90,0.262546
473,19,105,0.50068225
473,20,120,0.6647735
473,21,135,0.701796
473,22,150,0.7506155
473,23,165,0.8525215
473,24,180,0.8861555
474,1,-165,0.12418225
474,2,-150,0.488195
474,3,-135,1.08049225
474,4,-120,1.745956
474,5,-105,2.229633
474,6,-90,2.29985025
474,7,-75,1.86311025
474,8,-60,1.21302025
474,9,-45,0.7548825
474,10,-30,0.7167305
474,11,-15,0.95285875
474,12,0,1.39863475
474,13,15,0.95260775
474,14,30,0.711334
474,15,45,0.75419225
474,16,60,1.2152165
474,17,75,1.86373775
474,18,90,2.30148175
474,19,105,2.2292565
474,20,120,1.74689725
474,21,135,1.081057
474,22,150,0.48813225
474,23,165,0.12255075
474,24,180,0
475,1,-165,0.587089
475,2,-150,2.19505775
475,3,-135,4.3579875
475,4,-120,6.26125775
475,5,-105,7.6154655
475,6,-90,8.127631
475,7,-75,7.5253565
475,8,-60,6.06296775
475,9,-45,4.14545325
475,10,-30,2.06039625
475,11,-15,0.55012925
475,12,0,0.00031375
475,13,15,0.550694
475,14,30,2.06127475
475,15,45,4.14419825
475,16,60,6.06472475
475,17,75,7.5253565
475,18,90,8.12769375
475,19,105,7.6152145
475,20,120,6.2613205
475,21,135,4.365894
475,22,150,2.1963755
475,23,165,0.58702625
475,24,180,0
476,1,-165,1.50631375
476,2,-150,0.36012225
476,3,-135,0.16315
476,4,-120,0.6143225
476,5,-105,1.09053225
476,6,-90,1.1489525
476,7,-75,0.63848125
476,8,-60,0.00759275
476,9,-45,0
476,10,-30,0.88784975
476,11,-15,2.418636
476,12,0,3.44315525
476,13,15,2.418636
476,14,30,0.88784975
476,15,45,0
476,16,60,0.007279
476,17,75,0.63848125
476,18,90,1.1489525
476,19,105,1.090595
476,20,120,0.60911425
476,21,135,0.16208325
476,22,150,0.3603105
476,23,165,1.50606275
476,24,180,3.5688435
477,1,-165,0.29611725
477,2,-150,0.0031375
477,3,-135,0.3143775
477,4,-120,1.1707895
477,5,-105,2.0199225
477,6,-90,2.3401985
477,7,-75,1.95849025
477,8,-60,1.12793125
477,9,-45,0.31582075
477,10,-30,0
477,11,-15,0.28268875
477,12,0,0.58734
477,13,15,0.28243775
477,14,30,0.0001255
477,15,45,0.315758
477,16,60,1.1316335
477,17,75,1.9591805
477,18,90,2.34038675
477,19,105,2.02011075
477,20,120,1.1712915
477,21,135,0.314503
477,22,150,0.00320025
477,23,165,0.295929
477,24,180,0.5877165
478,1,-165,1.42875475
478,2,-150,0.16133025
478,3,-135,0
478,4,-120,0.60371775
478,5,-105,1.38545725
478,6,-90,1.840834
478,7,-75,1.40503525
478,8,-60,0.64249725
478,9,-45,0.00972625
478,10,-30,0.15932225
478,11,-15,1.46502425
478,12,0,3.6190435
478,13,15,1.4632045
478,14,30,0.1605145
478,15,45,0.00796925
478,16,60,0.64262275
478,17,75,1.40616475
478,18,90,1.84102225
478,19,105,1.385269
478,20,120,0.6020235
478,21,135,0.000502
478,22,150,0.161142
478,23,165,1.42498975
478,24,180,3.527554
479,1,-165,0.02290375
479,2,-150,0.374492
479,3,-135,0.8623105
479,4,-120,1.31906775
479,5,-105,1.53856725
479,6,-90,1.5781625
479,7,-75,1.60081525
479,8,-60,2.0264485
479,9,-45,3.092822
479,10,-30,4.63590725
479,11,-15,6.15357875
479,12,0,6.89101675
479,13,15,6.1511315
479,14,30,4.63289525
479,15,45,3.09413975
479,16,60,2.02688775
479,17,75,1.60056425
479,18,90,1.57697025
479,19,105,1.54245775
479,20,120,1.320762
479,21,135,0.8620595
479,22,150,0.37217025
479,23,165,0.0232175
479,24,180,0
480,1,-165,0.2428425
480,2,-150,1.44318725
480,3,-135,3.60630525
480,4,-120,13.809267
480,5,-105,12.571335
480,6,-90,10.6952355
480,7,-75,8.4209245
480,8,-60,6.30041375
480,9,-45,4.62762425
480,10,-30,3.4453515
480,11,-15,2.87087525
480,12,0,2.80712125
480,13,15,2.912855
480,14,30,3.759478
480,15,45,4.833507
480,16,60,6.86528925
480,17,75,8.9271915
480,18,90,11.158205
480,19,105,12.91664825
480,20,120,14.0132045
480,21,135,5.4222275
480,22,150,4.64230775
480,23,165,2.7483245
480,24,180,0
481,1,-165,2.55147775
481,2,-150,2.05763525
481,3,-135,1.4250525
481,4,-120,0.6557375
481,5,-105,0.13861475
481,6,-90,6.27E-05
481,7,-75,0.18818725
481,8,-60,0.76536175
481,9,-45,1.545407
481,10,-30,2.16468675
481,11,-15,2.58950425
481,12,0,2.7320095
481,13,15,2.5896925
481,14,30,2.1647495
481,15,45,1.54534425
481,16,60,0.768813
481,17,75,0.18825
481,18,90,0
481,19,105,0.1386775
481,20,120,0.655863
481,21,135,1.42498975
481,22,150,2.05750975
481,23,165,2.55147775
481,24,180,2.73320175
482,1,-165,5.76088925
482,2,-150,0.94482675
482,3,-135,0.58777925
482,4,-120,0.00345125
482,5,-105,0.25520425
482,6,-90,0.48624975
482,7,-75,0.29661925
482,8,-60,0.00081575
482,9,-45,0.528104
482,10,-30,2.4742325
482,11,-15,5.6672035
482,12,0,7.79606
482,13,15,5.69286825
482,14,30,2.47605225
482,15,45,0.53757925
482,16,60,0
482,17,75,0.299694
482,18,90,0.48599875
482,19,105,0.2604125
482,20,120,0.00508275
482,21,135,0.588344
482,22,150,2.52700525
482,23,165,5.761705
482,24,180,7.872113
483,1,-165,0
483,2,-150,0.408126
483,3,-135,1.21778925
483,4,-120,2.177676
483,5,-105,2.97704825
483,6,-90,3.28853925
483,7,-75,3.02285575
483,8,-60,2.36937725
483,9,-45,1.7214835
483,10,-30,1.337328
483,11,-15,1.22142875
483,12,0,1.1795745
483,13,15,1.12448
483,14,30,1.237681
483,15,45,1.653588
483,16,60,2.311961
483,17,75,2.95270125
483,18,90,3.24624575
483,19,105,3.06050575
483,20,120,2.48998275
483,21,135,1.76873425
483,22,150,1.0653695
483,23,165,0.47018575
483,24,180,0.05653775
484,1,-165,0.1753235
484,2,-150,0.845619
484,3,-135,2.1406535
484,4,-120,3.8680355
484,5,-105,5.44563325
484,6,-90,6.12082325
484,7,-75,5.45341425
484,8,-60,3.88046
484,9,-45,2.13205675
484,10,-30,0.8349515
484,11,-15,0.17450775
484,12,0,0
484,13,15,0.17450775
484,14,30,0.8354535
484,15,45,2.13092725
484,16,60,3.880962
484,17,75,5.454481
484,18,90,6.120635
484,19,105,5.44362525
484,20,120,3.86910225
484,21,135,2.1406535
484,22,150,0.845619
484,23,165,0.17300175
484,24,180,0.001506
485,1,-165,4.7525595
485,2,-150,3.870169
485,3,-135,3.721326
485,4,-120,4.02058075
485,5,-105,4.10341075
485,6,-90,3.47791875
485,7,-75,2.10971775
485,8,-60,0.7388185
485,9,-45,0.0018825
485,10,-30,0.15568275
485,11,-15,1.05752575
485,12,0,2.36699275
485,13,15,1.06279675
485,14,30,0.14809
485,15,45,0
485,16,60,0.7373125
485,17,75,2.10971775
485,18,90,3.4764755
485,19,105,4.1037245
485,20,120,4.01982775
485,21,135,3.7206985
485,22,150,3.8700435
485,23,165,4.758207
485,24,180,6.1636815
486,1,-165,14.343897
486,2,-150,13.13037475
486,3,-135,12.75977325
486,4,-120,12.7441485
486,5,-105,12.715158
486,6,-90,11.99096025
486,7,-75,10.312586
486,8,-60,7.787275
486,9,-45,4.9051675
486,10,-30,2.3246365
486,11,-15,0.60070575
486,12,0,0
486,13,15,0.5987605
486,14,30,2.32633075
486,15,45,4.906046
486,16,60,7.788781
486,17,75,10.28805075
486,18,90,11.989517
486,19,105,12.71233425
486,20,120,12.74094825
486,21,135,12.7572005
486,22,150,13.13301025
486,23,165,14.34395975
486,24,180,16.2395745
487,1,-165,1.573268
487,2,-150,1.4170205
487,3,-135,1.65339975
487,4,-120,1.9478855
487,5,-105,2.17359725
487,6,-90,2.69072
487,7,-75,1.54797975
487,8,-60,0.36501675
487,9,-45,0
487,10,-30,3.84739075
487,11,-15,3.3989165
487,12,0,2.60732525
487,13,15,1.50392925
487,14,30,0.52226825
487,15,45,0.008534
487,16,60,0.36313425
487,17,75,1.5400105
487,18,90,5.23529525
487,19,105,2.168891
487,20,120,1.94769725
487,21,135,1.6564745
487,22,150,2.61083925
487,23,165,3.169879
487,24,180,2.248709
488,1,-165,1.607906
488,2,-150,3.30259525
488,3,-135,4.3612505
488,4,-120,1.31931875
488,5,-105,0.82271525
488,6,-90,1.02665275
488,7,-75,1.82407975
488,8,-60,3.15186975
488,9,-45,1.80738825
488,10,-30,1.0189345
488,11,-15,0.82334275
488,12,0,1.2852455
488,13,15,4.39055475
488,14,30,3.53602525
488,15,45,1.7621455
488,16,60,0.34418375
488,17,75,0.0036395
488,18,90,0.77879025
488,19,105,2.24161825
488,20,120,3.961533
488,21,135,2.38042125
488,22,150,0.81493425
488,23,165,0
488,24,180,0.32272325
489,1,-165,0.0849635
489,2,-150,0.47188
489,3,-135,1.296415
489,4,-120,2.45509375
489,5,-105,3.53439375
489,6,-90,4.0025715
489,7,-75,3.53062875
489,8,-60,2.42535025
489,9,-45,1.2551255
489,10,-30,0.43768125
489,11,-15,0.0781865
489,12,0,0.001506
489,13,15,0.07812375
489,14,30,0.43755575
489,15,45,1.2551255
489,16,60,2.424911
489,17,75,3.53075425
489,18,90,4.00250875
489,19,105,3.5522775
489,20,120,2.45509375
489,21,135,1.29986625
489,22,150,0.47188
489,23,165,0.08515175
489,24,180,0
490,1,-165,0.21837
490,2,-150,0.9105025
490,3,-135,2.05713325
490,4,-120,3.517765
490,5,-105,4.810164
490,6,-90,5.327224
490,7,-75,4.83218925
490,8,-60,3.59526125
490,9,-45,2.151823
490,10,-30,0.9649695
490,11,-15,0.23537525
490,12,0,0.00169425
490,13,15,0.2353125
490,14,30,0.9649695
490,15,45,2.15188575
490,16,60,3.59513575
490,17,75,4.832252
490,18,90,5.3270985
490,19,105,4.80997575
490,20,120,3.517514
490,21,135,2.05713325
490,22,150,0.91069075
490,23,165,0.21837
490,24,180,0
491,1,-165,0.08577925
491,2,-150,0.67519
491,3,-135,1.635265
491,4,-120,2.691222
491,5,-105,3.497183
491,6,-90,3.7646235
491,7,-75,3.447987
491,8,-60,2.75303075
491,9,-45,2.09114375
491,10,-30,1.7031605
491,11,-15,1.56856175
491,12,0,1.49225775
491,13,15,1.434214
491,14,30,1.54333625
491,15,45,1.9687185
491,16,60,2.64472425
491,17,75,3.33309175
491,18,90,3.6544345
491,19,105,3.460286
491,20,120,2.81377275
491,21,135,1.956043
491,22,150,1.08111975
491,23,165,0.37179375
491,24,180,0
492,1,-165,0.39927825
492,2,-150,0.9228015
492,3,-135,1.57295425
492,4,-120,2.538112
492,5,-105,3.65838775
492,6,-90,4.26518025
492,7,-75,3.99221775
492,8,-60,2.98884525
492,9,-45,1.66356525
492,10,-30,0.547682
492,11,-15,0
492,12,0,0.0091615
492,13,15,0.40944375
492,14,30,0.93541425
492,15,45,1.576531
492,16,60,2.553423
492,17,75,3.71982
492,18,90,4.27358875
492,19,105,3.93298175
492,20,120,2.902313
492,21,135,1.60018775
492,22,150,0.50570225
492,23,165,0.0011295
492,24,180,0.006526
493,1,-165,0.96151825
493,2,-150,1.89749725
493,3,-135,3.40148925
493,4,-120,2.82042425
493,5,-105,1.67837425
493,6,-90,0.592109
493,7,-75,0.0254765
493,8,-60,0
493,9,-45,0.79485425
493,10,-30,2.2320175
493,11,-15,3.664851
493,12,0,4.601834
493,13,15,3.671377
493,14,30,2.22818975
493,15,45,0.7348025
493,16,60,0.00194525
493,17,75,0.15191775
493,18,90,0.59417975
493,19,105,1.66456925
493,20,120,2.82080075
493,21,135,3.39985775
493,22,150,1.89699525
493,23,165,0.95662375
493,24,180,0.72319375
494,1,-165,0.832567
494,2,-150,0.251251
494,3,-135,0.008534
494,4,-120,0.098643
494,5,-105,0.35893
494,6,-90,0.50871425
494,7,-75,0.374743
494,8,-60,0.13108475
494,9,-45,0
494,10,-30,0.20324725
494,11,-15,0.77264075
494,12,0,1.266295
494,13,15,0.77389575
494,14,30,0.204565
494,15,45,0
494,16,60,0.13083375
494,17,75,0.374743
494,18,90,0.50896525
494,19,105,0.35911825
494,20,120,0.09782725
494,21,135,0.0086595
494,22,150,0.2511255
494,23,165,0.83250425
494,24,180,1.268805
495,1,-165,1.8323
495,2,-150,2.0590785
495,3,-135,2.55336025
495,4,-120,3.25578375
495,5,-105,3.94477875
495,6,-90,4.3042735
495,7,-75,4.11570975
495,8,-60,3.2731655
495,9,-45,2.0864375
495,10,-30,0.99013225
495,11,-15,0.258279
495,12,0,0
495,13,15,0.25959675
495,14,30,0.99013225
495,15,45,2.0881945
495,16,60,3.2731655
495,17,75,4.1102505
495,18,90,4.3042735
495,19,105,3.945971
495,20,120,3.25565825
495,21,135,2.55336025
495,22,150,2.0590785
495,23,165,1.8323
495,24,180,1.7827275
496,1,-165,0.0997725
496,2,-150,0.559479
496,3,-135,1.68954375
496,4,-120,3.12099675
496,5,-105,4.71447025
496,6,-90,5.9508335
496,7,-75,6.44561725
496,8,-60,6.3898325
496,9,-45,6.3519315
496,10,-30,6.81998375
496,11,-15,7.8235445
496,12,0,8.53832975
496,13,15,7.823419
496,14,30,6.820172
496,15,45,6.35237075
496,16,60,6.39039725
496,17,75,6.44348375
496,18,90,5.9523395
496,19,105,4.7149095
496,20,120,3.113655
496,21,135,1.688728
496,22,150,0.560483
496,23,165,0.09983525
496,24,180,0
497,1,-165,0.407373
497,2,-150,1.59755225
497,3,-135,3.36584725
497,4,-120,5.32101175
497,5,-105,6.9046335
497,6,-90,7.52014825
497,7,-75,6.899488
497,8,-60,5.32440025
497,9,-45,3.37827175
497,10,-30,1.611922
497,11,-15,0.41484025
497,12,0,0
497,13,15,0.41484025
497,14,30,1.61198475
497,15,45,3.37827175
497,16,60,5.32440025
497,17,75,6.8991115
497,18,90,7.52014825
497,19,105,6.905261
497,20,120,5.3213255
497,21,135,3.36747875
497,22,150,1.598117
497,23,165,0.407373
497,24,180,0.00269825
498,1,-165,0.6316415
498,2,-150,0.40592975
498,3,-135,0.14413675
498,4,-120,0
498,5,-105,0.02666875
498,6,-90,0.1928935
498,7,-75,0.51975825
498,8,-60,1.51484775
498,9,-45,2.98821775
498,10,-30,3.82379675
498,11,-15,3.558929
498,12,0,3.89520625
498,13,15,3.55346975
498,14,30,3.8241105
498,15,45,3.0186515
498,16,60,1.51484775
498,17,75,0.51957
498,18,90,0.1928935
498,19,105,0.02666875
498,20,120,0
498,21,135,0.14413675
498,22,150,0.40592975
498,23,165,0.6316415
498,24,180,0.715852
499,1,-165,2.031845
499,2,-150,1.284116
499,3,-135,0.84405025
499,4,-120,0.7626635
499,5,-105,1.035375
499,6,-90,1.4933245
499,7,-75,2.01245525
499,8,-60,2.5711185
499,9,-45,3.13555475
499,10,-30,3.63655075
499,11,-15,3.89997525
499,12,0,3.80221075
499,13,15,3.41504325
499,14,30,3.09740275
499,15,45,2.53704525
499,16,60,1.81692625
