mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,resff_relative_energy
380,13,15,5.40625,5.59573125,5.723633
380,14,30,4.1875,4.41427425,4.666992
380,15,45,1.34375,1.28970075,0.90234375
380,16,60,0.09375,0.16471875,0.3154297
380,17,75,0,0,0.004882813
380,18,90,1.21875,1.21854225,0.78027344
380,19,105,3.28125,3.064208,2.7939453
380,20,120,6.3125,6.37445875,7.4658203
380,21,135,5.75,5.73353025,7.0302734
380,22,150,5.03125,4.924871,6.1054688
380,23,165,4.71875,4.328495,5.5742188
380,24,180,4.90625,4.3424255,5.248047
381,1,-165,0.125,0.325547,0.42871094
381,2,-150,0.1875,0.382524,0.58203125
381,3,-135,2.09375,1.920652,3.2480469
381,4,-120,2.59375,2.468585,4.5195312
381,5,-105,3.84375,3.726848,6.8896484
381,6,-90,5.40625,5.58569125,9.46582
381,7,-75,7.15625,7.5702855,11.776367
381,8,-60,7.78125,8.30301725,11.484375
381,9,-45,6.28125,6.39177775,7.520508
381,10,-30,3.5,3.475848,4.7226562
381,11,-15,2.15625,2.0284565,3.350586
381,12,0,2.5625,2.2659025,3.5703125
381,13,15,2.28125,1.8565215,2.4814453
381,14,30,3.03125,3.00302675,3.8535156
381,15,45,4.71875,4.96258375,5.9609375
381,16,60,7.3125,7.74767975,8.861328
381,17,75,10.5625,11.01959025,12.308594
381,18,90,8.9375,8.7903965,10.888672
381,19,105,6.25,5.80418675,7.5341797
381,20,120,3.90625,3.41956125,4.4765625
381,21,135,2.46875,2.0086275,2.6152344
381,22,150,0.28125,0,0
381,23,165,0,0.24347,0.8066406
381,24,180,0.34375,0.114707,0.22070312
382,1,-165,2.5625,2.3092,1.9248047
382,2,-150,2.6875,2.636755,2.4980469
382,3,-135,2.9375,2.9461125,2.8554688
382,4,-120,3.1875,3.2071525,3.0234375
382,5,-105,3.3125,3.337045,3.078125
382,6,-90,3.125,3.2473125,2.9658203
382,7,-75,2.625,2.91913,2.774414
382,8,-60,1.875,2.3851275,2.5175781
382,9,-45,1.1875,1.78461,2.178711
382,10,-30,0.5,1.2167225,1.7060547
382,11,-15,0.125,0.7611575,1.1728516
382,12,0,0,0,0
382,13,15,0.125,0.7649225,1.1738281
382,14,30,0.5,1.213585,1.6982422
382,15,45,1.1875,1.7839825,2.178711
382,16,60,1.875,2.3851275,2.5185547
382,17,75,2.625,2.91913,2.774414
382,18,90,3.125,3.2473125,2.9609375
382,19,105,3.3125,3.3389275,3.0800781
382,20,120,3.1875,3.2058975,3.0205078
382,21,135,2.9375,2.94423,2.8554688
382,22,150,2.6875,2.6373825,2.4960938
382,23,165,2.5625,2.3085725,1.9179688
382,24,180,2.5625,1.943995,1.5527344
383,1,-165,1.09375,1.40867475,1.4023438
383,2,-150,0.21875,0.3954505,0.29296875
383,3,-135,0.03125,0.00056475,0.01171875
383,4,-120,0.46875,0.209836,0.21191406
383,5,-105,1.1875,0.64224625,0.59472656
383,6,-90,1.53125,0.86563625,0.6777344
383,7,-75,1.09375,0.6474545,0.58984375
383,8,-60,0.34375,0.185489,0.20019531
383,9,-45,0,0.0249745,0.022460938
383,10,-30,0.34375,0.53619875,0.4638672
383,11,-15,0.90625,1.96903225,1.2617188
383,12,0,1.25,2.58599025,1.4912109
383,13,15,0.90625,1.96363575,1.2666016
383,14,30,0.34375,0.54134425,0.4716797
383,15,45,0,0.0239705,0.022460938
383,16,60,0.34375,0.184736,0.19335938
383,17,75,1.34375,0.63321025,0.7949219
383,18,90,1.53125,0.85747875,0.6669922
383,19,105,1.4375,0.61495,0.8183594
383,20,120,0.46875,0.20952225,0.20605469
383,21,135,0.03125,0,0
383,22,150,0.21875,0.37367625,0.33691406
383,23,165,1.09375,1.4245505,1.40625
383,24,180,1.25,2.58279,1.4902344
384,1,-165,0.0625,0.02754725,0.8388672
384,2,-150,0.3125,0.29523875,1.0683594
384,3,-135,0.90625,0.8357045,1.5029297
384,4,-120,1.75,1.56467125,1.9541016
384,5,-105,2.59375,2.28617075,1.9931641
384,6,-90,2.90625,2.62978975,2.0595703
384,7,-75,2.375,2.2044075,2.0976562
384,8,-60,1.53125,1.454796,1.9775391
384,9,-45,0.96875,0.95097625,1.5449219
384,10,-30,0.25,0.2330535,1.0175781
384,11,-15,0.03125,0.01964075,0.8388672
384,12,0,0,0,0.4013672
384,13,15,0.125,0.03583025,0.00390625
384,14,30,0.8125,0.63484175,0.7861328
384,15,45,1.375,1.22682525,1.2109375
384,16,60,2.46875,2.279331,2.3359375
384,17,75,3.71875,3.388751,3.538086
384,18,90,6.375,6.29940975,5.5615234
384,19,105,4.0625,3.544622,3.8095703
384,20,120,2.78125,2.4576665,2.4296875
384,21,135,1.59375,1.3607965,1.3232422
384,22,150,0.6875,0.520323,0.3642578
384,23,165,0.15625,0.0465605,0
384,24,180,0,0.004267,0.39648438
385,1,-165,0.28125,0.20914575,0.19433594
385,2,-150,1.15625,0.84053625,0.7817383
385,3,-135,2.40625,1.778586,1.6049805
385,4,-120,3.8125,2.80561525,2.3979492
385,5,-105,5.0625,3.64954,3.0239258
385,6,-90,5.625,4.02371825,3.4858398
385,7,-75,5.15625,3.75012825,3.5073242
385,8,-60,3.9375,2.98922175,3.1118164
385,9,-45,2.5625,2.01057275,2.4516602
385,10,-30,1.375,1.1266135,1.7001953
385,11,-15,0.625,0.56117325,1.1796875
385,12,0,0.375,0.374492,1.0024414
385,13,15,0.625,0.558224,1.175293
385,14,30,1.375,1.124982,1.7001953
385,15,45,2.5625,2.01057275,2.4516602
385,16,60,3.9375,2.9905395,3.1157227
385,17,75,5.15625,3.75012825,3.5073242
385,18,90,5.625,4.023781,3.4863281
385,19,105,5.0625,3.6441435,3.0185547
385,20,120,3.8125,2.805678,2.3979492
385,21,135,2.40625,1.778586,1.6049805
385,22,150,1.15625,0.8404735,0.78222656
385,23,165,0.28125,0.20914575,0.19433594
385,24,180,0,0,0
386,1,-165,0.4375,0.78757525,1.3046875
386,2,-150,0,0.049949,0.2626953
386,3,-135,0.3125,0.03193975,0.005859375
386,4,-120,1.28125,0.66634225,0.5419922
386,5,-105,2.375,1.4790175,1.2392578
386,6,-90,3.1875,2.0999915,2.0839844
386,7,-75,2.3125,1.48146475,1.2402344
386,8,-60,1.15625,0.63007275,0.5029297
386,9,-45,0.21875,0,0.001953125
386,10,-30,0.03125,0.11715425,0.37304688
386,11,-15,0.5,0.8884145,1.421875
386,12,0,0.9375,1.4744995,2.0986328
386,13,15,0.5,0.88847725,1.4208984
386,14,30,0.03125,0.11690325,0.37597656
386,15,45,0.21875,0.00181975,0.00390625
386,16,60,1.15625,0.63252,0.50683594
386,17,75,2.3125,1.48573175,1.2480469
386,18,90,3.1875,2.1004935,2.084961
386,19,105,2.375,1.47820175,1.2402344
386,20,120,1.28125,0.66358125,0.54785156
386,21,135,0.3125,0.03012,0
386,22,150,0,0.05001175,0.26464844
386,23,165,0.4375,0.78581825,1.2998047
386,24,180,0.9375,1.4719895,2.0888672
387,1,-165,1.84375,1.594101,2.0009766
387,2,-150,1,0.855408,1.1474609
387,3,-135,0.28125,0.22922575,0.32910156
387,4,-120,0,0.015311,0
387,5,-105,0.34375,0.33138275,0.36523438
387,6,-90,1.1875,1.0437835,1.2578125
387,7,-75,2,1.713577,2.3164062
387,8,-60,2.875,2.7121805,2.8417969
387,9,-45,2.6875,2.27550325,2.4316406
387,10,-30,1.90625,1.31969525,1.6240234
387,11,-15,1.125,0.43090425,0.76660156
387,12,0,0.75,0,0.38378906
387,13,15,1.125,0.43090425,0.76660156
387,14,30,1.90625,1.319507,1.6171875
387,15,45,2.6875,2.27537775,2.4316406
387,16,60,2.875,2.712306,2.8408203
387,17,75,2,1.71589875,2.319336
387,18,90,1.1875,1.04397175,1.2578125
387,19,105,0.34375,0.3314455,0.36523438
387,20,120,0,0.01549925,0
387,21,135,0.28125,0.2287865,0.32910156
387,22,150,1,0.85672575,1.1464844
387,23,165,1.84375,1.59378725,2
387,24,180,2.25,1.9677145,2.475586
388,1,-165,0.0625,0,0
388,2,-150,0.4375,0.166664,0.07128906
388,3,-135,1.375,0.79096375,0.6611328
388,4,-120,2.6875,1.7714325,1.6269531
388,5,-105,3.96875,2.735649,2.5253906
388,6,-90,4.53125,3.151054,2.9375
388,7,-75,3.96875,2.73157025,2.4570312
388,8,-60,2.65625,1.78461,1.6044922
388,9,-45,1.34375,0.7867595,0.63671875
388,10,-30,0.4375,0.16233425,0.060546875
388,11,-15,0.0625,0.003765,0.006835938
388,12,0,0,0.03143775,0.09863281
388,13,15,0.0625,0.00382775,0.00390625
388,14,30,0.4375,0.16233425,0.060546875
388,15,45,1.34375,0.7867595,0.6376953
388,16,60,2.65625,1.78329225,1.6025391
388,17,75,3.96875,2.73157025,2.4570312
388,18,90,4.53125,3.151054,2.9384766
388,19,105,3.96875,2.735649,2.5253906
388,20,120,2.6875,1.7714325,1.6269531
388,21,135,1.375,0.78770075,0.65722656
388,22,150,0.4375,0.16697775,0.06933594
388,23,165,0.0625,0,0
388,24,180,0,0.03369675,0.099609375
389,1,-165,2.21875,2.57318925,2.2294922
389,2,-150,2.8125,3.0859195,3.3916016
389,3,-135,4.3125,4.427891,5.4365234
389,4,-120,6.5625,6.4550925,7.998047
389,5,-105,8.625,8.4221795,9.4609375
389,6,-90,11.5,11.0815245,12.201172
389,7,-75,8.25,8.251374,9.334961
389,8,-60,6.21875,6.1912915,7.7265625
389,9,-45,4.03125,4.1940845,5.114258
389,10,-30,2.6875,2.97943275,3.1865234
389,11,-15,2.21875,2.57243625,2.1816406
389,12,0,0,0.0003765,0
389,13,15,2.21875,2.5726245,2.178711
389,14,30,2.6875,2.979119,3.1855469
389,15,45,4.03125,4.19515125,5.114258
389,16,60,6.21875,6.1910405,7.7265625
389,17,75,8.25,8.2404555,9.324219
389,18,90,11.5,11.08196375,12.199219
389,19,105,8.625,8.429333,9.47168
389,20,120,6.5625,6.46576,8.005859
389,21,135,4.3125,4.42757725,5.4365234
389,22,150,2.8125,3.087049,3.3867188
389,23,165,2.21875,2.57331475,2.225586
389,24,180,0,0,0.004882813
390,1,-165,2.59375,1.71778125,0.9511719
390,2,-150,2.71875,1.48899475,0.74316406
390,3,-135,3.5,1.82508375,1.1210938
390,4,-120,4.53125,2.40288575,1.8183594
390,5,-105,5.375,2.93086425,2.4394531
390,6,-90,5.78125,3.58710375,3.1777344
390,7,-75,5.71875,4.3562305,3.9472656
390,8,-60,3.40625,1.78304125,1.0800781
390,9,-45,1.625,0.58690075,0.2421875
390,10,-30,0.46875,0,0
390,11,-15,0,0.03733625,0.30078125
390,12,0,0.28125,0.55471,1.0068359
390,13,15,0,0.037399,0.29785156
390,14,30,0.46875,0.0013805,0.008789063
390,15,45,1.65625,0.59141875,0.2529297
390,16,60,3.40625,1.774821,1.0771484
390,17,75,5.71875,4.3562305,3.9472656
390,18,90,5.78125,3.590053,3.1875
390,19,105,5.375,2.9333115,2.4414062
390,20,120,4.53125,2.402823,1.8183594
390,21,135,3.5,1.82458175,1.1210938
390,22,150,2.71875,1.48773975,0.74121094
390,23,165,2.59375,1.71702825,0.94921875
390,24,180,3.25,2.576766,1.8466797
391,1,-165,0,0,0.00390625
391,2,-150,1.375,0.94808975,1.8212891
391,3,-135,3.46875,2.5625845,4.0859375
391,4,-120,6.40625,4.962772,6.8740234
391,5,-105,10,7.77993325,9.833984
391,6,-90,12.46875,9.40013825,12.652344
391,7,-75,11.625,8.7730775,11.557617
391,8,-60,8.90625,6.764952,8.8671875
391,9,-45,6.03125,4.3850955,6.3740234
391,10,-30,3.75,2.48521375,4.421875
391,11,-15,2.4375,1.41796175,3.0449219
391,12,0,2.03125,1.06166725,2.6484375
391,13,15,2.4375,1.42524075,3.0605469
391,14,30,3.75,2.485151,4.432617
391,15,45,6.03125,4.38817025,6.3789062
391,16,60,8.90625,6.76551675,8.869141
391,17,75,11.625,8.75908425,11.519531
391,18,90,12.46875,9.39913425,12.661133
391,19,105,9.96875,7.78344725,9.874023
391,20,120,6.46875,5.013725,7
391,21,135,3.46875,2.57042825,4.100586
391,22,150,1.375,0.94808975,1.8222656
391,23,165,0,0.0013805,0
391,24,180,0.90625,0.402855,0.33789062
392,1,-165,0,0.23123375,0.20019531
392,2,-150,0.0625,0.00043925,0.002929688
392,3,-135,0.84375,0.440003,0.37109375
392,4,-120,2.3125,1.542897,1.3769531
392,5,-105,3.84375,2.78001325,2.5449219
392,6,-90,4.53125,3.35085,3.0078125
392,7,-75,3.84375,2.82456575,2.5615234
392,8,-60,2.3125,1.59366175,1.4091797
392,9,-45,0.84375,0.458577,0.39257812
392,10,-30,0.0625,0.00244725,0.006835938
392,11,-15,0,0.23725775,0.20898438
392,12,0,0.125,0.5068945,0.4248047
392,13,15,0,0.237195,0.20898438
392,14,30,0.0625,0.000753,0
392,15,45,0.84375,0.45851425,0.39257812
392,16,60,2.3125,1.59366175,1.4091797
392,17,75,3.84375,2.82456575,2.5615234
392,18,90,4.53125,3.35085,3.0078125
392,19,105,3.84375,2.780076,2.5449219
392,20,120,2.28125,1.542395,1.3740234
392,21,135,0.84375,0.4408815,0.3671875
392,22,150,0.0625,0,0.000976563
392,23,165,0,0.2310455,0.20019531
392,24,180,0.125,0.50702,0.42773438
393,1,-165,0.4375,0.39664275,0.29101562
393,2,-150,1.625,1.4727425,1.1054688
393,3,-135,3.25,2.96537675,2.3417969
393,4,-120,4.9375,4.52496525,3.8105469
393,5,-105,6.28125,5.72098025,5.258789
393,6,-90,6.90625,6.2286905,6.2402344
393,7,-75,6.71875,6.02958475,6.5126953
393,8,-60,6.125,5.50010025,6.3359375
393,9,-45,5.625,5.1022025,6.142578
393,10,-30,5.53125,5.086264,6.1816406
393,11,-15,5.6875,5.35364175,6.330078
393,12,0,5.78125,5.52645525,6.388672
393,13,15,5.6875,5.353579,6.330078
393,14,30,5.53125,5.086264,6.182617
393,15,45,5.625,5.1022025,6.142578
393,16,60,6.125,5.500163,6.3359375
393,17,75,6.71875,6.02958475,6.5126953
393,18,90,6.90625,6.2286905,6.2402344
393,19,105,6.28125,5.72098025,5.258789
393,20,120,4.9375,4.524526,3.8076172
393,21,135,3.25,2.965314,2.3378906
393,22,150,1.625,1.47142475,1.1064453
393,23,165,0.4375,0.3967055,0.2919922
393,24,180,0,0,0
394,1,-165,0.5,0.347635,0.5029297
394,2,-150,1.9375,1.5831825,2.0625
394,3,-135,3.875,3.685935,4.0527344
394,4,-120,7,6.5605125,6.6953125
394,5,-105,10.9375,10.02243,9.459961
394,6,-90,15.3125,13.67197,12.121094
394,7,-75,15,13.126045,14.316406
394,8,-60,12.4375,10.3204925,11.282227
394,9,-45,10.75,8.3488875,9.094727
394,10,-30,10.0625,7.3499075,7.9296875
394,11,-15,10.0625,7.11585,7.5146484
394,12,0,10.5625,7.42709,7.7285156
394,13,15,10.0625,7.1114575,7.5117188
394,14,30,10.0625,7.350535,7.926758
394,15,45,10.75,8.3488875,9.091797
394,16,60,12.4375,10.304805,11.263672
394,17,75,15,13.1254175,14.311523
394,18,90,15.25,13.730955,12.199219
394,19,105,10.9375,10.0356075,9.50293
394,20,120,7,6.57118,6.709961
394,21,135,3.875,3.675895,4.0410156
394,22,150,1.625,1.615185,1.8808594
394,23,165,0.5625,0.302455,0.375
394,24,180,0,0,0
395,1,-165,1.5,0.789395,1.5615234
395,2,-150,1.15625,0.5553375,1.5986328
395,3,-135,0.46875,0.24052075,0.83496094
395,4,-120,0,0.00997725,0.48632812
395,5,-105,0.0625,0.11138125,0.60546875
395,6,-90,0.5625,0.42789225,0.34472656
395,7,-75,0.0625,0.13196325,0.63183594
395,8,-60,0.03125,0.00031375,0.46289062
395,9,-45,0.5625,0.23838725,0.7841797
395,10,-30,1.1875,0.56845225,1.2988281
395,11,-15,1.53125,0.802949,1.4433594
395,12,0,1.6875,0.95474125,1.5273438
395,13,15,1.53125,0.80338825,1.4423828
395,14,30,1.1875,0.5781785,1.3691406
395,15,45,0.5625,0.2370695,0.7890625
395,16,60,0.03125,0,0.45898438
395,17,75,0.0625,0.13008075,0.63378906
395,18,90,0.5625,0.42839425,0.3544922
395,19,105,0.0625,0.11426775,0.6035156
395,20,120,0.3125,0.21014975,0
395,21,135,0.46875,0.24152475,0.8378906
395,22,150,1.15625,0.55414525,1.6298828
395,23,165,1.5,0.78883025,1.5615234
395,24,180,1.6875,0.96540875,1.6464844
396,1,-165,0.34375,0.26260875,0.22363281
396,2,-150,1.3125,1.01460475,0.8964844
396,3,-135,2.71875,2.06466325,1.8486328
396,4,-120,4.15625,3.12877775,2.96875
396,5,-105,5.34375,3.9034265,4.0351562
396,6,-90,5.78125,4.1185335,4.458008
396,7,-75,5.1875,3.67909525,3.8398438
396,8,-60,3.9375,2.820738,2.765625
396,9,-45,2.59375,1.8914105,1.7421875
396,10,-30,1.53125,1.183967,0.90722656
396,11,-15,0.875,0.78920675,0.3173828
396,12,0,0.6875,0.6798335,0.09375
396,13,15,0.875,0.78920675,0.3173828
396,14,30,1.53125,1.186979,0.9140625
396,15,45,2.59375,1.8914105,1.7421875
396,16,60,3.9375,2.820738,2.765625
396,17,75,5.1875,3.67909525,3.8398438
396,18,90,5.78125,4.11897275,4.4609375
396,19,105,5.34375,3.9034265,4.0351562
396,20,120,4.15625,3.12877775,2.96875
396,21,135,2.71875,2.064726,1.8466797
396,22,150,1.3125,1.025084,0.89941406
396,23,165,0.34375,0.26260875,0.22363281
396,24,180,0,0,0
397,1,-165,0.9375,1.629241,1.5449219
397,2,-150,0.3125,0.79372475,0.94140625
397,3,-135,0,0.02541375,0.17480469
397,4,-120,0.4375,0.01687975,0
397,5,-105,1.9375,1.18653975,0.921875
397,6,-90,4.0625,3.201003,2.6396484
397,7,-75,5.875,5.03524825,4.4814453
397,8,-60,6.25,5.54151525,5.0839844
397,9,-45,3.25,3.19303375,3.1699219
397,10,-30,1.125,1.18478275,1.2255859
397,11,-15,0,0,0.12402344
397,12,0,0.5,0.7282765,0.8125
397,13,15,0.3125,0.46955825,0.5966797
397,14,30,1.0625,1.4827825,1.8154297
397,15,45,2.3125,2.56766725,2.8613281
397,16,60,4.25,4.22878525,4.5302734
397,17,75,6.8125,6.42804725,6.6552734
397,18,90,9.125,8.29548725,7.9277344
397,19,105,10.25,9.051311,7.7871094
397,20,120,1.3125,0.968358,0.71777344
397,21,135,0.3125,0.33753225,0.4169922
397,22,150,0.4375,0.96829525,1.1191406
397,23,165,1.125,2.0666085,1.8115234
397,24,180,1.5,2.3668045,1.7226562
398,1,-165,0.0625,0.0194525,0.009765625
398,2,-150,0,0.096384,0.17382812
398,3,-135,0.0625,0.27189575,0.40820312
398,4,-120,0.3125,0.5957485,0.63671875
398,5,-105,0.84375,1.1499565,1.2910156
398,6,-90,1.53125,1.9222835,2.0996094
398,7,-75,0.8125,1.1848455,1.3066406
398,8,-60,0.28125,0.60058025,0.6464844
398,9,-45,0.0625,0.2516275,0.39648438
398,10,-30,0.03125,0.082579,0.15625
398,11,-15,0.09375,0.0109185,0
398,12,0,0.125,0.00169425,0.033203125
398,13,15,0.09375,0.01562475,0.001953125
398,14,30,0.03125,0.0824535,0.15429688
398,15,45,0.0625,0.25018425,0.39648438
398,16,60,0.28125,0.597882,0.6484375
398,17,75,0.8125,1.1868535,1.3085938
398,18,90,1.53125,1.91983625,2.0957031
398,19,105,0.84375,1.14600325,1.2890625
398,20,120,0.3125,0.59694075,0.63671875
398,21,135,0.0625,0.27038975,0.41015625
398,22,150,0,0.09632125,0.17578125
398,23,165,0.0625,0.0192015,0.005859375
398,24,180,0.125,0,0.0234375
399,1,-165,1.4375,0.8869085,0.7597656
399,2,-150,1.5625,0.98586525,0.37304688
399,3,-135,2.3125,1.475127,0.52734375
399,4,-120,3.1875,1.92724075,0.66796875
399,5,-105,3.75,1.95899225,1.0390625
399,6,-90,3.5,1.67824875,1.0332031
399,7,-75,2.5625,1.1610005,0.58203125
399,8,-60,1.375,0.4913325,0.16796875
399,9,-45,0.375,0.0001255,0
399,10,-30,0,0.06344025,0.41210938
399,11,-15,0.25,0.5292335,1.0664062
399,12,0,0.9375,1.406353,1.9863281
399,13,15,0.25,0.52854325,1.0664062
399,14,30,0,0.06331475,0.4140625
399,15,45,0.375,0,0
399,16,60,1.375,0.49089325,0.16601562
399,17,75,2.5625,1.16106325,0.58203125
399,18,90,3.5,1.67849975,1.03125
399,19,105,3.75,1.95961975,1.0488281
399,20,120,3.1875,1.91443975,0.6484375
399,21,135,2.3125,1.47732325,0.5332031
399,22,150,1.5625,0.980406,0.37695312
399,23,165,1.4375,0.8274215,0.703125
399,24,180,2,1.45121925,1.5351562
400,1,-165,0.0625,0.13572825,0.07324219
400,2,-150,0.25,0.48599875,0.30566406
400,3,-135,0.65625,1.03619075,0.7080078
400,4,-120,1.3125,1.7583805,1.3720703
400,5,-105,2.09375,2.67998975,2.3300781
400,6,-90,2.75,3.54405725,3.0908203
400,7,-75,2.03125,2.655329,2.3027344
400,8,-60,1.21875,1.7513525,1.3818359
400,9,-45,0.59375,1.00393725,0.70214844
400,10,-30,0.21875,0.44383075,0.28710938
400,11,-15,0.0625,0.11665225,0.06347656
400,12,0,0,0.002761,0
400,13,15,0.0625,0.11715425,0.07324219
400,14,30,0.21875,0.44383075,0.2890625
400,15,45,0.59375,1.00343525,0.70410156
400,16,60,1.21875,1.750976,1.3847656
400,17,75,2.03125,2.65438775,2.2978516
400,18,90,2.75,3.54455925,3.0927734
400,19,105,2.09375,2.680429,2.3300781
400,20,120,1.3125,1.75844325,1.3720703
400,21,135,0.65625,1.039893,0.7138672
400,22,150,0.25,0.4855595,0.3017578
400,23,165,0.0625,0.135289,0.07519531
400,24,180,0,0,0
401,1,-165,0.03125,0.00069025,0
401,2,-150,0.625,0.63057475,0.7675781
401,3,-135,1.21875,1.2965405,1.5927734
401,4,-120,1.28125,1.38621025,2.0097656
401,5,-105,0.875,1.00004675,1.8447266
401,6,-90,0.34375,0.43404175,1.2480469
401,7,-75,0,0.1665385,0.8769531
401,8,-60,0.3125,0.64952525,1.0654297
401,9,-45,1,1.38621025,1.4824219
401,10,-30,1.75,2.3083215,2.0214844
401,11,-15,2.375,3.17747175,2.4501953
401,12,0,3.375,4.89920625,3.8759766
401,13,15,2.375,3.174648,2.444336
401,14,30,1.75,2.30926275,2.0292969
401,15,45,0.96875,1.3871515,1.4804688
401,16,60,0.3125,0.649086,1.0644531
401,17,75,0,0.164656,0.87890625
401,18,90,0.34375,0.4361125,1.2460938
401,19,105,0.875,0.97645275,1.8291016
401,20,120,1.28125,1.3848925,2.006836
401,21,135,1.21875,1.296164,1.5898438
401,22,150,0.625,0.639548,0.7685547
401,23,165,0.03125,0,0.002929688
401,24,180,0.5,1.19607775,0.99316406
402,1,-165,3.09375,3.30924675,3.5751953
402,2,-150,2.3125,2.6526935,3.3574219
402,3,-135,1.46875,1.83399425,2.6113281
402,4,-120,0.875,1.45460775,1.8486328
402,5,-105,0.40625,1.33952425,1.2070312
402,6,-90,0,0.199043,0.26953125
402,7,-75,0,0.0053965,0.004882813
402,8,-60,0.78125,0.634026,0.3642578
402,9,-45,2,1.84629325,1.7773438
402,10,-30,3.375,3.110894,3.3466797
402,11,-15,4.4375,3.9862565,4.5976562
402,12,0,4.78125,4.17820875,5.055664
402,13,15,4.4375,3.98217775,4.598633
402,14,30,3.34375,3.1172945,3.3740234
402,15,45,2,1.8417125,1.7783203
402,16,60,0.78125,0.6404265,0.37890625
402,17,75,0,0,0
402,18,90,0,0.2277825,0.2685547
402,19,105,0.40625,1.338332,1.2128906
402,20,120,0.875,1.454294,1.8457031
402,21,135,1.46875,1.836316,2.6123047
402,22,150,2.3125,2.6499325,3.359375
402,23,165,3.09375,3.30836825,3.5771484
402,24,180,3.5,3.75803475,3.9863281
403,1,-165,6.09375,7.308618,6.211914
403,2,-150,4.40625,4.5610465,3.9667969
403,3,-135,3.21875,2.78515875,2.3144531
403,4,-120,3.375,2.634747,2.069336
403,5,-105,4.4375,3.63579775,3.0585938
403,6,-90,0,0,0
403,7,-75,4.4375,3.65725825,3.0820312
403,8,-60,3.40625,2.63857475,2.078125
403,9,-45,3.21875,2.7997795,2.3330078
403,10,-30,4.4375,4.62109825,4.1015625
403,11,-15,7.125,7.99240475,6.7470703
403,12,0,8.3125,10.569359,6.6123047
403,13,15,7.15625,7.98173725,6.727539
403,14,30,3.09375,3.7457985,3.3496094
403,15,45,3.21875,2.79758325,2.3330078
403,16,60,3.40625,2.6378845,2.0771484
403,17,75,4.4375,3.6541835,3.0771484
403,18,90,0,0.0023845,0.002929688
403,19,105,4.4375,3.63705275,3.0585938
403,20,120,3.375,2.63405675,2.0722656
403,21,135,3.21875,2.78917475,2.3173828
403,22,150,4.40625,4.55508525,3.959961
403,23,165,6.09375,7.3253095,6.2460938
403,24,180,9.625,11.512617,7.883789
404,1,-165,0.1875,0.12255075,0.115234375
404,2,-150,0.78125,0.596376,0.5996094
