scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
-60,-418100.53,44.55607,7.769999999960419,8.070775999999995
-45,-418100.72,45.11837,7.580000000016298,8.633075999999996
-30,-418100.25,46.25456,8.049999999988358,9.769265999999995
-15,-418098.97,48.150265,9.330000000016298,11.664970999999994
0,-418097.66,50.386524,10.64000000001397,13.901229999999998
15,-418098.97,48.1486,9.330000000016298,11.663305999999999
30,-418100.25,46.24624,8.049999999988358,9.760945999999997
45,-418100.72,45.118366,7.580000000016298,8.633071999999999
60,-418100.53,44.54831,7.769999999960419,8.063015999999998
75,-418100.22,44.13116,8.080000000016298,7.645865999999998
90,-418100.56,43.345387,7.739999999990687,6.860092999999999
105,-418102.03,41.70019,6.269999999960419,5.214895999999996
120,-418104.2,39.752052,4.099999999976717,3.266757999999996
135,-418106.16,38.029766,2.14000000001397,1.544471999999999
150,-418107.53,37.010464,0.7699999999604188,0.5251699999999957
165,-418108.16,36.61445,0.1400000000139698,0.12915599999999472
180,-418108.3,36.485294,0,0
-165,-467697.34,15.924166,0.7199999999720603,1.7834909999999997
-150,-467696.88,15.524881,1.179999999993015,1.3842060000000007
-135,-467696,15.567291,2.059999999997672,1.426616000000001
-120,-467694.9,16.052526,3.1599999999743886,1.9118510000000004
-105,-467694.06,16.61962,4,2.4789450000000013
-90,-467693.97,16.651669,4.090000000025611,2.5109939999999984
-75,-467694.78,15.889735,3.279999999969732,1.74906
-60,-467696.03,14.810124,2.029999999969732,0.6694490000000002
-45,-467697.1,14.140677,0.9600000000209548,2.000000000279556e-06
-30,-467697.72,14.166192,0.3400000000256113,0.025517000000000678
-15,-467698,14.598797,0.0599999999976716,0.4581219999999995
0,-467698.06,14.857055,0,0.7163800000000009
15,-467698,14.598797,0.0599999999976716,0.4581219999999995
30,-467697.72,14.165846,0.3400000000256113,0.025171000000000276
45,-467697.1,14.140675,0.9600000000209548,0
60,-467696.03,14.810132,2.029999999969732,0.6694569999999995
75,-467694.78,15.897082,3.279999999969732,1.7564069999999994
90,-467693.97,16.65167,4.090000000025611,2.5109949999999994
105,-467694.06,16.619617,4,2.4789420000000018
120,-467694.9,16.064787,3.1599999999743886,1.9241119999999992
135,-467696,15.567291,2.059999999997672,1.426616000000001
150,-467696.88,15.524879,1.179999999993015,1.3842040000000004
165,-467697.34,15.924166,0.7199999999720603,1.7834909999999997
180,-467697.47,16.20004,0.5900000000256114,2.0593650000000014
-165,-368868.8,72.007095,0.5800000000162981,1.0508950000000112
-150,-368868.94,71.75078,0.4400000000023283,0.7945800000000105
-135,-368868.94,72.07692,0.4400000000023283,1.1207200000000057
-120,-368868.53,71.66192,0.8499999999767169,0.7057199999999995
-105,-368868.97,71.51313,0.4100000000325963,0.5569300000000084
-90,-368869.38,71.07095,0,0.1147500000000008
-75,-368869.38,70.96023,0,0.0040300000000002
-60,-368869.16,71.265495,0.2200000000302679,0.30929500000000587
-45,-368868.34,72.00409,1.0399999999790452,1.0478900000000095
-30,-368867.1,72.687454,2.28000000002794,1.731254000000007
-15,-368865.7,73.39027,3.679999999993015,2.4340700000000055
0,-368864.66,74.18557,4.720000000030268,3.229370000000003
15,-368865.7,73.40937,3.679999999993015,2.45317
30,-368867.1,72.69494,2.28000000002794,1.738740000000007
45,-368868.34,71.96914,1.0399999999790452,1.0129400000000004
60,-368869.16,71.27442,0.2200000000302679,0.3182200000000108
75,-368869.38,70.9562,0,0
90,-368869.38,71.06632,0,0.1101200000000091
105,-368868.97,71.52426,0.4100000000325963,0.5680600000000027
120,-368868.53,71.66193,0.8499999999767169,0.7057300000000026
135,-368868.94,72.075745,0.4400000000023283,1.1195450000000022
150,-368868.94,71.74931,0.4400000000023283,0.7931099999999986
165,-368868.8,71.99121,0.5800000000162981,1.0350099999999998
180,-368869.25,71.94464,0.1300000000046566,0.9884400000000113
-165,-447433.72,22.482216,0.7800000000279397,3.4326100000000004
-150,-447434.1,21.641869,0.400000000023283,2.592262999999999
-135,-447434.34,20.305243,0.1599999999743886,1.2556370000000001
-120,-447434.06,19.58504,0.4400000000023283,0.5354339999999986
-105,-447433.12,20.043026,1.3800000000046566,0.9934200000000004
-90,-447431.88,21.255503,2.6199999999953434,2.205897
-75,-447433.25,19.409643,1.25,0.3600369999999984
-60,-447434.22,19.076534,0.2800000000279397,0.026927999999998065
-45,-447434.5,19.949986,0,0.9003799999999984
-30,-447434.2,21.474003,0.2999999999883584,2.424396999999999
-15,-447433.72,22.396051,0.7800000000279397,3.3464449999999992
0,-447433.16,22.841324,1.3400000000256114,3.7917179999999995
15,-447433.66,22.484518,0.8400000000256114,3.4349120000000006
30,-447434.12,21.796972,0.3800000000046566,2.7473659999999995
45,-447434.34,20.393585,0.1599999999743886,1.343979000000001
60,-447434.06,19.616781,0.4400000000023283,0.5671749999999989
75,-447433.1,20.023117,1.400000000023283,0.9735109999999985
90,-447431.75,21.288012,2.75,2.2384059999999977
105,-447433.3,19.3719,1.2000000000116415,0.3222939999999994
120,-447434.22,19.049606,0.2800000000279397,0
135,-447434.5,19.870974,0,0.8213679999999997
150,-447434.25,21.361792,0.25,2.3121860000000005
165,-447433.8,22.387508,0.7000000000116415,3.3379019999999997
180,-447433.22,22.874626,1.2800000000279397,3.8250199999999985
-165,-512144.6,15.420239,0.0599999999976716,0.07898600000000044
-150,-512144.25,15.833461,0.4099999999743886,0.49220799999999976
-135,-512143.53,16.69969,1.129999999946449,1.3584370000000003
-120,-512142.4,17.904095,2.2599999999511056,2.5628420000000016
-105,-512141.28,19.093048,3.379999999946449,3.7517949999999995
-90,-512140.8,19.65416,3.85999999998603,4.312907000000001
-75,-512141.28,19.09268,3.379999999946449,3.7514270000000014
-60,-512142.44,17.926815,2.2199999999720603,2.5855620000000012
-45,-512143.56,16.710003,1.099999999976717,1.3687500000000004
-30,-512144.28,15.82967,0.3799999999464489,0.4884170000000001
-15,-512144.6,15.420357,0.0599999999976716,0.07910399999999917
0,-512144.66,15.341253,0,0
15,-512144.6,15.420357,0.0599999999976716,0.07910399999999917
30,-512144.28,15.8289585,0.3799999999464489,0.48770550000000057
45,-512143.56,16.708405,1.099999999976717,1.367151999999999
60,-512142.44,17.925493,2.2199999999720603,2.5842399999999994
75,-512141.28,19.092678,3.379999999946449,3.7514249999999993
90,-512140.8,19.65416,3.85999999998603,4.312907000000001
105,-512141.28,19.093048,3.379999999946449,3.7517949999999995
120,-512142.4,17.904095,2.2599999999511056,2.5628420000000016
135,-512143.53,16.702478,1.129999999946449,1.3612249999999992
150,-512144.25,15.833463,0.4099999999743886,0.49221000000000004
165,-512144.6,15.420239,0.0599999999976716,0.07898600000000044
180,-512144.66,15.341303,0,4.999999999988347e-05
-165,-420629.1,-5.1200304,0.6000000000349246,2.2010169
-150,-420628.2,-2.6265044,1.5,4.6945429
-135,-420627.34,-2.9099474,2.35999999998603,4.4110999
-120,-420627.3,-2.4632351,2.400000000023283,4.8578122
-105,-420628.22,-4.0263357,1.4800000000395812,3.2947116000000003
-90,-420629.22,-6.546786,0.4800000000395812,0.7742613
-75,-420629.7,-7.1386642,0,0.18238310000000002
-60,-420629.16,-7.3210473,0.5400000000372529,0
-45,-420627.75,-6.678466,1.9500000000116413,0.6425812999999998
-30,-420626.03,-5.1256084,3.669999999983702,2.1954389
-15,-420624.56,-3.4116254,5.14000000001397,3.9094219
0,-420623.78,-2.3923752,5.919999999983702,4.9286721
15,-420624.56,-3.4086485,5.14000000001397,3.9123988
30,-420626.03,-5.1902184,3.669999999983702,2.1308289
45,-420627.75,-6.633022,1.9500000000116413,0.6880252999999996
60,-420629.16,-7.30934,0.5400000000372529,0.011707300000000309
75,-420629.7,-7.134203,0,0.18684429999999974
90,-420629.22,-6.401837,0.4800000000395812,0.9192102999999996
105,-420628.22,-4.0426593,1.4800000000395812,3.2783879999999996
120,-420627.3,-2.4593704,2.400000000023283,4.8616769
135,-420627.16,-3.1365638,2.540000000037253,4.184483500000001
150,-420628.22,-4.3620186,1.4800000000395812,2.9590287
165,-420629.1,-5.117932,0.6000000000349246,2.2031153000000003
180,-420629.38,-5.3508015,0.3200000000069849,1.9702457999999998
-165,-299391.1,18.402033,0.1000000000349246,0.0276929999999993
-150,-299390.7,18.690556,0.5,0.3162160000000007
-135,-299389.78,19.429714,1.419999999983702,1.0553740000000005
-120,-299388.44,20.541014,2.760000000009313,2.1666740000000004
-105,-299387.1,21.642576,4.100000000034925,3.268235999999998
-90,-299386.47,22.219263,4.730000000039581,3.8449230000000014
-75,-299387.1,21.824917,4.100000000034925,3.450576999999999
-60,-299388.4,20.700937,2.7999999999883585,2.3265969999999996
-45,-299389.72,19.49464,1.4800000000395812,1.1203000000000003
-30,-299390.66,18.694218,0.5400000000372529,0.3198779999999992
-15,-299391.1,18.413807,0.1000000000349246,0.039466999999998365
0,-299391.2,18.37434,0,0
15,-299391.1,18.413807,0.1000000000349246,0.039466999999998365
30,-299390.66,18.693146,0.5400000000372529,0.3188059999999986
45,-299389.72,19.50086,1.4800000000395812,1.1265199999999993
60,-299388.4,20.695856,2.7999999999883585,2.321515999999999
75,-299387.1,21.824917,4.100000000034925,3.450576999999999
90,-299386.47,22.219263,4.730000000039581,3.8449230000000014
105,-299387.1,21.64257,4.100000000034925,3.268229999999999
120,-299388.44,20.566317,2.760000000009313,2.1919770000000014
135,-299389.78,19.428455,1.419999999983702,1.0541149999999995
150,-299390.7,18.692976,0.5,0.3186360000000015
165,-299391.1,18.402033,0.1000000000349246,0.0276929999999993
180,-299391.2,18.375204,0,0.0008639999999999759
-165,-549398.5,-149.43929,1,0.008980000000008204
-150,-549399.3,-148.1269,0.1999999999534338,1.3213700000000017
-135,-549399.5,-147.51385,0,1.9344200000000171
-120,-549399.4,-146.28218,0.0999999999767169,3.166089999999997
-105,-549398.6,-144.59306,0.9000000000232831,4.85521
-90,-549397.6,-142.6132,1.900000000023283,6.835070000000002
-75,-549398.7,-144.83571,0.8000000000465661,4.612560000000002
-60,-549399.44,-146.37413,0.0600000000558793,3.07414
-45,-549399.44,-147.74933,0.0600000000558793,1.6989400000000217
-30,-549399.3,-148.25414,0.1999999999534338,1.1941300000000012
-15,-549398.5,-149.44014,1,0.008129999999994197
0,-549398.7,-149.34584,0.8000000000465661,0.10242999999999824
15,-549398.5,-149.44827,1,0
30,-549399.3,-148.25414,0.1999999999534338,1.1941300000000012
45,-549399.44,-147.75105,0.0600000000558793,1.6972200000000157
60,-549399.44,-146.37415,0.0600000000558793,3.074120000000022
75,-549398.7,-144.90555,0.8000000000465661,4.542720000000003
90,-549397.6,-142.57652,1.900000000023283,6.87175000000002
105,-549398.6,-144.43573,0.9000000000232831,5.012540000000001
120,-549399.4,-146.28497,0.0999999999767169,3.163300000000021
135,-549399.5,-147.51514,0,1.9331300000000056
150,-549399.3,-148.12614,0.1999999999534338,1.3221300000000156
165,-549398.5,-149.4394,1,0.00887000000000171
180,-549398.7,-149.36589,0.8000000000465661,0.08238000000000056
-165,-372666.88,13.682488,0.279999999969732,1.2621959999999994
-150,-372667.12,13.247511,0.0399999999790452,0.8272189999999995
-135,-372667.16,13.07929,0,0.6589980000000004
-120,-372667.12,13.153957,0.0399999999790452,0.7336650000000002
-105,-372667.1,13.316171,0.0599999999976716,0.8958790000000008
-90,-372667.06,13.353041,0.0999999999767169,0.9327489999999994
-75,-372666.84,13.282802,0.3199999999487772,0.8625100000000003
-60,-372666.06,13.453764,1.099999999976717,1.0334719999999997
-45,-372664.72,14.290625,2.4400000000023283,1.8703330000000005
-30,-372663.03,15.661981,4.129999999946449,3.241689000000001
-15,-372661.4,16.952776,5.759999999951106,4.532484
0,-372660.7,17.286825,6.459999999962747,4.866533
15,-372661.5,16.585411,5.659999999974389,4.165119000000001
30,-372663.06,15.109069,4.099999999976717,2.688777
45,-372664.7,13.638748,2.459999999962747,1.2184559999999998
60,-372665.94,12.725627,1.2199999999720603,0.30533499999999947
75,-372666.7,12.494772,0.4599999999627471,0.07447999999999944
90,-372666.9,12.5498085,0.2599999999511055,0.12951649999999937
105,-372666.9,12.5309,0.2599999999511055,0.11060800000000093
120,-372666.97,12.420292,0.1900000000023283,0
135,-372667.03,12.427544,0.1299999999464489,0.00725199999999937
150,-372667.03,12.731854,0.1299999999464489,0.31156200000000034
165,-372666.84,13.339419,0.3199999999487772,0.9191269999999996
180,-372666.66,14.03141,0.5,1.6111179999999994
-165,-469086.84,30.10606,0.1299999999464489,1.1897619999999982
-150,-469086.97,29.102947,0,0.18664899999999918
-135,-469086.5,28.923038,0.4699999999720603,0.006739999999997082
-120,-469085.62,29.353586,1.349999999976717,0.4372879999999988
-105,-469084.75,30.061634,2.2199999999720603,1.1453360000000004
-90,-469084.34,30.516975,2.629999999946449,1.6006769999999975
-75,-469084.8,30.161627,2.169999999983702,1.2453289999999981
-60,-469085.72,29.433365,1.25,0.5170669999999973
-45,-469086.6,28.916754,0.3699999999953434,0.0004559999999997899
-30,-469086.97,29.173737,0,0.257438999999998
-15,-469086.78,30.346304,0.1899999999441206,1.4300059999999988
0,-469086.1,32.21301,0.8699999999953434,3.296711999999996
15,-469086.78,30.34669,0.1899999999441206,1.4303919999999977
30,-469086.97,29.170923,0,0.2546249999999972
45,-469086.6,28.916298,0.3699999999953434,0
60,-469085.72,29.433428,1.25,0.5171299999999981
75,-469084.8,30.17935,2.169999999983702,1.2630519999999983
90,-469084.34,30.51698,2.629999999946449,1.600681999999999
105,-469084.75,30.031364,2.2199999999720603,1.1150659999999988
120,-469085.62,29.38132,1.349999999976717,0.4650219999999976
135,-469086.5,28.929487,0.4699999999720603,0.013189000000000561
150,-469086.97,29.0965,0,0.18020199999999775
165,-469086.84,30.11489,0.1299999999464489,1.1985919999999979
180,-469086.22,31.953245,0.75,3.036946999999998
-165,-608569.6,-52.059685,2.099999999976717,2.1284020000000012
-150,-608571.1,-53.74556,0.5999999999767169,0.44252700000000544
-135,-608571.7,-54.182922,0,0.005165000000005193
-120,-608571.4,-53.75312,0.2999999999301508,0.4349670000000003
-105,-608570.75,-53.016407,0.949999999953434,1.171680000000002
-90,-608570.4,-52.59563,1.2999999999301508,1.5924570000000031
-75,-608570.75,-53.037918,0.949999999953434,1.1501690000000053
-60,-608571.4,-53.78267,0.2999999999301508,0.4054169999999999
-45,-608571.7,-54.188087,0,0
-30,-608571,-53.685204,0.6999999999534339,0.5028830000000042
-15,-608569.44,-51.846283,2.260000000009313,2.3418040000000033
0,-608567.56,-46.740204,4.1399999998975545,7.4478830000000045
15,-608569.44,-51.846283,2.260000000009313,2.3418040000000033
30,-608571,-53.684,0.6999999999534339,0.5040870000000055
45,-608571.7,-54.18802,0,6.700000000137152e-05
60,-608571.4,-53.78267,0.2999999999301508,0.4054169999999999
75,-608570.75,-53.03791,0.949999999953434,1.1501770000000064
90,-608570.4,-52.59571,1.2999999999301508,1.5923770000000061
105,-608570.75,-53.01641,0.949999999953434,1.1716770000000025
120,-608571.4,-53.75312,0.2999999999301508,0.4349670000000003
135,-608571.7,-54.182922,0,0.005165000000005193
150,-608571.1,-53.74556,0.5999999999767169,0.44252700000000544
165,-608569.6,-52.05969,2.099999999976717,2.1283969999999997
180,-608567.6,-47.97005,4.099999999976717,6.2180370000000025
-165,-522218.44,-24.63829,0.279999999969732,0.13798399999999944
-150,-522217.66,-24.084366,1.0599999999976717,0.6919080000000015
-135,-522216.4,-23.086506,2.3199999999487773,1.6897680000000008
-120,-522214.97,-21.85196,3.75,2.9243140000000025
-105,-522213.78,-20.816671,4.939999999944121,3.9596030000000013
-90,-522213.3,-20.393045,5.419999999983702,4.383229
-75,-522213.78,-21.084732,4.939999999944121,3.691542000000002
-60,-522215,-22.230917,3.71999999997206,2.545356999999999
-45,-522216.47,-23.328512,2.25,1.4477620000000009
-30,-522217.7,-24.18139,1.0199999999604188,0.5948840000000004
-15,-522218.47,-24.653316,0.25,0.12295800000000057
0,-522218.72,-24.776274,0,0
15,-522218.47,-24.653316,0.25,0.12295800000000057
30,-522217.7,-24.180183,1.0199999999604188,0.5960910000000013
45,-522216.47,-23.328512,2.25,1.4477620000000009
60,-522215,-22.223602,3.71999999997206,2.552672000000001
75,-522213.78,-21.084732,4.939999999944121,3.691542000000002
90,-522213.3,-20.393045,5.419999999983702,4.383229
105,-522213.78,-20.816671,4.939999999944121,3.9596030000000013
120,-522214.97,-21.85196,3.75,2.9243140000000025
135,-522216.4,-23.101706,2.3199999999487773,1.6745680000000007
150,-522217.66,-24.084366,1.0599999999976717,0.6919080000000015
165,-522218.44,-24.63829,0.279999999969732,0.13798399999999944
180,-522218.72,-24.774921,0,0.001353000000001714
-165,-355667.97,-61.263115,0.2800000000279397,6.008269999999996
-150,-355667.16,-60.656906,1.0900000000256114,6.614478999999996
-135,-355665.75,-59.804485,2.5,7.466899999999995
-120,-355663.84,-58.759052,4.409999999974389,8.512332999999998
-105,-355661.6,-57.606743,6.650000000023283,9.664641999999994
-90,-355660.84,-60.527843,7.409999999974389,6.743541999999998
-75,-355662.53,-62.89973,5.71999999997206,4.371654999999997
-60,-355664.66,-63.710888,3.590000000025612,3.560496999999998
-45,-355666.16,-65.613144,2.090000000025612,1.6582409999999896
-30,-355667.12,-66.59745,1.1300000000046566,0.6739350000000002
-15,-355667.66,-67.11075,0.5900000000256114,0.1606349999999992
0,-355667.8,-67.271385,0.4500000000116415,0
15,-355667.66,-67.11075,0.5900000000256114,0.1606349999999992
